,mean_x,max_x,min_x,sd_x,mean_y,max_y,min_y,sd_y,mean_z,max_z,min_z,sd_z,act,time,time0_start,time1_finish
72,7.55281951219512,7.613,0,0.531890322626463,-0.677780487804878,0,-0.794,0.0742578682023458,-5.9283756097561,9.807,-6.311,1.13806435704434,DOWNSTAIRS,2019-06-13 02:35:00,2019-06-13 02:34:26,2019-06-13 02:36:12
73,0.902325358851675,0.996,0.804,0.04144887232843,-0.0991291866028708,0,-0.191,0.0424657957361955,9.76481818181818,9.767,9.763,0.00080590044327809,WALKING,2019-06-13 02:36:00,2019-06-13 02:34:27,2019-06-13 02:40:32
74,0.902325358851675,0.996,0.804,0.04144887232843,-0.0991291866028708,0,-0.191,0.0424657957361955,9.76481818181818,9.767,9.763,0.00080590044327809,WALKING,2019-06-13 02:36:00,2019-06-13 02:34:27,2019-06-13 02:40:32
75,0.902325358851675,0.996,0.804,0.04144887232843,-0.0991291866028708,0,-0.191,0.0424657957361955,9.76481818181818,9.767,9.763,0.00080590044327809,DOWNSTAIRS,2019-06-13 02:36:00,2019-06-13 02:34:26,2019-06-13 02:36:12
76,0.902325358851675,0.996,0.804,0.04144887232843,-0.0991291866028708,0,-0.191,0.0424657957361955,9.76481818181818,9.767,9.763,0.00080590044327809,DOWNSTAIRS,2019-06-13 02:36:00,2019-06-13 02:34:26,2019-06-13 02:36:12
77,-1.48276315789474,7.288,-11.032,2.90216320638437,-9.89676315789474,-2.154,-19.604,3.5731700467733,-0.725723684210526,10.046,-20.112,5.13192843961198,WALKING,2019-06-13 02:37:00,2019-06-13 02:34:27,2019-06-13 02:40:32
78,-1.48276315789474,7.288,-11.032,2.90216320638437,-9.89676315789474,-2.154,-19.604,3.5731700467733,-0.725723684210526,10.046,-20.112,5.13192843961198,WALKING,2019-06-13 02:37:00,2019-06-13 02:34:27,2019-06-13 02:40:32
79,-0.770208333333333,10.64,-12.555,4.114718506144,-10.7662083333333,-1.503,-19.604,4.77083718301314,-0.909725,8.82,-21.232,6.61750008265263,WALKING,2019-06-13 02:38:00,2019-06-13 02:34:27,2019-06-13 02:40:32
80,-0.770208333333333,10.64,-12.555,4.114718506144,-10.7662083333333,-1.503,-19.604,4.77083718301314,-0.909725,8.82,-21.232,6.61750008265263,WALKING,2019-06-13 02:38:00,2019-06-13 02:34:27,2019-06-13 02:40:32
81,-0.577767605633803,8.102,-19.269,4.32194553783607,-10.1202288732394,7.508,-19.604,4.85753232227224,-0.713394366197183,16.472,-21.232,6.04611722084232,WALKING,2019-06-13 02:39:00,2019-06-13 02:34:27,2019-06-13 02:40:32
82,-0.577767605633803,8.102,-19.269,4.32194553783607,-10.1202288732394,7.508,-19.604,4.85753232227224,-0.713394366197183,16.472,-21.232,6.04611722084232,WALKING,2019-06-13 02:39:00,2019-06-13 02:34:27,2019-06-13 02:40:32
